y,ds,unique_id,index,TimesNet,TimesNet-median,TimesNet-lo-100,TimesNet-lo-95,TimesNet-lo-90,TimesNet-lo-85,TimesNet-lo-80,TimesNet-hi-80,TimesNet-hi-85,TimesNet-hi-90,TimesNet-hi-95,TimesNet-hi-100
269.0,2025-06-12 22:25:00,series_1,5,342.84885,342.91083,195.39372,271.12595,283.83804,295.62582,301.23483,381.8095,386.87152,393.81073,404.87097,638.94446
219.0,2025-06-12 22:30:00,series_1,6,330.60413,331.9226,46.970062,256.55972,273.7874,282.73895,287.05338,373.56845,379.1131,388.85657,404.28622,503.5341
217.0,2025-06-12 22:35:00,series_1,7,331.5202,331.11273,125.03548,259.54575,270.908,277.09418,285.05606,379.4652,385.9535,394.95486,418.37585,498.72455
204.0,2025-06-12 22:40:00,series_1,8,339.08273,339.17487,169.77495,260.3177,278.44135,287.3771,294.19376,385.4092,394.2388,402.9491,421.94376,613.8551
189.0,2025-06-12 22:45:00,series_1,9,328.49106,327.75436,72.11276,243.02509,264.28705,274.16055,282.5277,376.26663,382.19028,391.2579,408.68234,563.0106
194.0,2025-06-12 22:50:00,series_1,10,321.68463,321.1617,109.53424,227.87442,250.42784,257.15463,270.26123,376.2326,382.73972,393.1998,409.7309,519.1318
184.0,2025-06-12 22:55:00,series_1,11,315.83115,315.8109,52.49637,208.35075,233.94945,246.28008,257.4397,376.65622,385.14127,396.21936,418.93063,543.0806
104.0,2025-06-13 00:05:00,series_1,1,72.629425,72.409134,-18.948639,38.440746,44.37436,48.634052,50.85177,94.32911,97.73873,102.70508,108.78873,149.1234
119.0,2025-06-13 00:10:00,series_1,2,71.484314,71.1577,-94.665375,36.615242,43.055134,47.1133,51.405525,91.94231,96.32184,100.62222,108.410736,171.7347
112.0,2025-06-13 00:15:00,series_1,3,66.85267,67.339096,-22.853508,31.030844,37.393578,43.64177,47.08371,86.63283,89.47766,93.13734,100.41714,226.23549
103.0,2025-06-13 00:20:00,series_1,4,55.946236,57.143044,-55.207275,18.834642,26.412256,30.88946,35.488598,76.406906,79.00993,82.41063,88.38888,146.11874
101.0,2025-06-13 00:25:00,series_1,5,51.857082,51.60365,-70.7116,14.991363,22.866165,26.64439,30.676685,72.61929,75.53713,80.8434,90.65468,270.25732
91.0,2025-06-13 00:30:00,series_1,6,43.267006,43.706825,-73.54619,6.2764716,13.0758505,18.58113,23.057688,64.39671,66.8478,71.292046,82.45068,153.59128
93.0,2025-06-13 00:35:00,series_1,7,36.33559,35.740074,-37.405487,-4.204057,6.768198,11.622496,15.175444,57.920506,60.577526,65.21237,79.84091,168.22751
94.0,2025-06-13 00:40:00,series_1,8,49.25724,49.37242,-30.546783,11.791486,17.943193,23.398758,27.59436,69.316505,72.97901,77.12495,89.45114,172.09589
87.0,2025-06-13 00:45:00,series_1,9,35.39322,34.796936,-61.31382,-2.8415203,4.4652853,9.874019,12.696707,56.96612,60.53292,65.00566,77.78605,170.74101
84.0,2025-06-13 00:50:00,series_1,10,31.620419,31.609135,-93.02542,-9.747642,-0.5540357,4.3199587,8.326766,54.380806,57.55558,64.39305,74.17058,127.148445
82.0,2025-06-13 00:55:00,series_1,11,30.272552,30.011183,-114.67734,-7.576414,-0.37250015,4.607359,7.7627907,52.5979,55.94683,63.90827,72.94656,128.57306
89.0,2025-06-13 05:10:00,series_1,1,52.508484,52.345284,-51.178497,21.997438,28.418316,32.255676,35.621048,70.57824,73.86464,76.32399,82.53952,110.207825
168.0,2025-06-13 07:25:00,series_1,4,136.30994,137.08684,76.77675,102.98484,109.987724,113.6287,117.72082,154.70378,157.19376,161.03094,165.57526,227.7843
173.0,2025-06-13 08:30:00,series_1,5,138.06339,138.17288,4.668686,97.29691,107.3117,111.35224,114.365456,161.44,164.50754,168.81186,174.99483,240.0256
176.0,2025-06-13 08:35:00,series_1,6,133.08978,133.22855,11.285126,89.12558,100.28786,104.46898,108.46497,159.82547,163.69264,169.01521,178.69444,225.05731
181.0,2025-06-13 08:40:00,series_1,7,135.7137,136.00842,2.1493988,83.76853,100.65795,107.04269,109.840065,163.09528,166.65738,171.26031,184.45863,259.45212
195.0,2025-06-13 08:45:00,series_1,8,140.621,140.33524,-13.674606,98.49562,106.55098,111.62292,115.05046,166.6677,171.49518,176.7684,186.03287,378.35004
249.0,2025-06-13 09:15:00,series_1,2,187.31985,187.07562,89.78591,153.22884,160.93407,165.09521,168.14363,207.60396,210.37405,215.50545,222.21857,281.63815
277.0,2025-06-13 12:00:00,series_1,11,226.87479,226.90607,48.672043,167.838,181.41069,189.24165,194.09058,259.89426,264.25024,270.39334,284.2724,374.26398
276.0,2025-06-13 12:05:00,series_1,0,255.8189,256.0205,190.05682,227.93521,235.98581,239.01665,241.31024,270.20267,271.80188,274.8515,282.48224,306.0589
256.0,2025-06-13 13:05:00,series_1,0,222.57622,222.61105,108.16162,192.7846,200.19693,206.1118,208.13063,236.80692,238.74562,240.98549,246.12929,385.6433
269.0,2025-06-13 14:30:00,series_1,5,227.91745,228.02295,94.15636,179.35219,192.50125,198.59445,202.468,255.32217,258.58942,263.05704,270.48398,327.57617
261.0,2025-06-13 14:35:00,series_1,6,222.65422,223.01607,97.29639,180.6707,191.1064,196.09721,199.2502,246.05171,250.71422,256.81815,267.02682,362.45187
267.0,2025-06-13 14:40:00,series_1,7,222.71269,222.57309,73.222946,169.6359,183.187,189.8168,194.48035,251.25685,255.06151,260.77484,277.26416,415.1917
185.0,2025-06-13 14:45:00,series_1,8,225.35634,224.76831,144.32426,176.4256,186.25128,191.08176,196.75374,254.71178,260.2483,263.505,273.1426,457.45697
173.0,2025-06-13 17:05:00,series_1,0,205.96968,205.55022,141.06752,174.51843,179.22682,183.90932,187.63937,224.73695,226.9998,229.93672,239.09077,304.0637
311.0,2025-06-13 19:15:00,series_1,2,247.93604,248.4273,-7.9942017,182.15335,196.48921,202.55643,208.52122,287.46625,294.31042,301.24582,315.76825,537.6361
340.0,2025-06-13 19:30:00,series_1,5,251.08972,250.41478,-323.78525,164.97008,186.35799,196.38017,202.33713,296.91043,305.48465,316.05957,339.5853,651.27856
364.0,2025-06-13 19:35:00,series_1,6,259.88303,260.8009,-194.85175,193.89272,207.90044,215.46475,220.24736,299.41916,303.57898,312.69937,335.61356,486.82037
353.0,2025-06-13 19:40:00,series_1,7,258.41046,258.3747,-46.225067,180.52284,198.78957,209.2622,215.81328,303.47287,308.51685,318.66315,339.03763,510.62466
355.0,2025-06-13 19:45:00,series_1,8,247.01021,246.87802,96.65839,188.5818,201.13377,208.5387,213.96182,280.74112,287.76505,296.3044,306.92117,495.82013
335.0,2025-06-13 19:50:00,series_1,9,251.5709,250.93626,-6.4714203,159.88477,177.94499,190.77058,199.24603,307.3533,315.02643,326.93704,347.0745,505.31665
346.0,2025-06-13 19:55:00,series_1,10,250.97762,249.72552,20.636795,145.65184,169.69829,182.35925,193.96762,312.22485,318.88434,328.96396,361.66968,478.6533
94.0,2025-06-14 00:15:00,series_1,2,59.25258,59.61637,-28.471306,23.038683,31.866358,34.85689,38.36532,78.65849,81.92639,86.55115,93.53877,148.20734
84.0,2025-06-14 00:25:00,series_1,4,44.998272,46.039246,-47.46344,8.438337,16.954992,21.011972,24.566086,65.42142,68.08011,72.53431,77.05513,114.59595
81.0,2025-06-14 00:35:00,series_1,6,38.81259,39.19285,-173.66197,1.550003,8.82768,13.397606,17.949863,60.01395,63.21454,69.918594,79.357346,190.99147
61.0,2025-06-14 01:00:00,series_1,11,28.116156,28.33733,-50.7312,-10.278158,-1.2354124,3.9616292,7.1236763,48.624958,52.19695,54.860382,65.888016,101.31054
110.0,2025-06-14 05:25:00,series_1,4,55.44535,56.811478,-68.06467,10.985538,20.42118,26.216259,30.524843,79.90057,82.93078,87.52889,97.86366,191.81973
116.0,2025-06-14 05:30:00,series_1,5,54.936634,54.613503,-59.412086,3.2974215,15.86884,21.313673,26.360073,83.06272,88.37907,97.318054,109.85199,204.2477
111.0,2025-06-14 05:35:00,series_1,6,59.537548,60.442852,-165.77606,-1.5914448,14.8649,22.899736,26.615309,93.3687,97.23081,108.89313,119.312805,244.00006
120.0,2025-06-14 05:45:00,series_1,8,64.31987,65.51211,-192.76447,-11.351414,7.7536945,16.80762,23.137632,105.49763,113.21392,119.53562,137.3722,334.09924
172.0,2025-06-14 05:50:00,series_1,9,67.12192,66.49205,-379.01556,-13.645453,4.6802793,15.561921,21.422789,113.97184,120.00666,130.31607,155.20023,323.25604
176.0,2025-06-14 06:05:00,series_1,0,144.46826,144.61104,55.477135,103.80564,113.55537,119.465675,123.78758,164.30406,167.49057,170.63852,178.05566,355.81232
241.0,2025-06-14 06:40:00,series_1,7,170.90694,170.5919,-3.2861328,101.96102,119.570694,126.1662,130.93672,212.32677,217.43071,225.53041,240.58282,327.3913
260.0,2025-06-14 07:10:00,series_1,1,202.11029,200.84692,99.50051,156.33344,165.41896,170.85313,173.53914,230.32263,235.92535,244.04321,254.30722,316.26642
255.0,2025-06-14 07:25:00,series_1,4,204.87971,206.35536,103.87307,147.59616,160.50543,166.30919,172.59274,236.31195,240.55595,246.79724,254.78738,360.34155
266.0,2025-06-14 07:40:00,series_1,7,207.49817,207.17719,55.132202,135.07217,152.91125,157.41295,163.38193,248.91684,252.63983,262.40625,273.034,485.9595
264.0,2025-06-14 11:05:00,series_1,0,304.91122,304.70648,214.70392,262.36353,271.53476,278.56168,280.75836,328.3548,332.80368,337.3389,344.44043,416.41888
259.0,2025-06-14 11:10:00,series_1,1,307.6122,307.00073,124.92508,259.28616,269.13632,275.4055,279.83545,337.89908,342.07663,346.51904,356.27975,438.83878
265.0,2025-06-14 11:15:00,series_1,2,312.95145,312.12085,212.07602,262.7048,272.71683,279.14075,282.32275,343.13516,347.21347,354.8787,367.654,519.15735
260.0,2025-06-14 11:20:00,series_1,3,312.86008,313.44363,191.20053,265.24252,275.77652,280.94138,285.48996,340.3878,344.79907,352.0308,361.5944,427.76688
244.0,2025-06-14 11:25:00,series_1,4,309.2175,310.39722,180.06961,246.45071,264.72705,271.25604,276.96115,341.8209,346.25507,353.42145,367.49814,461.0999
256.0,2025-06-14 11:30:00,series_1,5,314.2676,314.56332,59.18602,247.60616,261.52173,272.982,278.39825,352.32504,358.06427,362.9398,370.54443,476.38834
253.0,2025-06-14 11:35:00,series_1,6,312.92477,312.71173,207.09488,248.28462,265.54498,275.60764,279.93167,349.7109,353.98724,363.94107,376.99893,460.66745
250.0,2025-06-14 11:40:00,series_1,7,322.73065,322.62878,152.31927,250.9479,266.3751,274.27014,280.84818,361.4268,366.22293,377.17853,393.68326,583.9083
264.0,2025-06-14 11:45:00,series_1,8,323.49814,323.47144,189.88606,266.40216,280.3873,284.3372,290.5948,356.99527,360.1246,367.2793,378.6965,529.3953
258.0,2025-06-14 11:50:00,series_1,9,325.33588,324.62793,159.08432,267.75354,276.7982,285.3425,290.68155,362.5244,367.02264,374.7796,385.18277,507.44586
253.0,2025-06-14 11:55:00,series_1,10,324.602,324.47687,198.22328,257.58035,269.39792,276.80215,284.37433,365.65643,370.74677,376.29755,394.05402,459.1021
258.0,2025-06-14 12:00:00,series_1,11,324.7948,324.25247,133.35506,256.64874,271.77155,280.25702,286.7277,362.99692,370.10135,376.17026,395.26367,471.20007
232.0,2025-06-14 16:05:00,series_1,0,208.641,208.5391,163.89235,196.57027,199.00415,200.39616,201.74837,215.69185,216.67459,218.1763,220.97487,250.37349
228.0,2025-06-14 16:10:00,series_1,1,205.57175,205.4346,163.13177,192.16951,194.97093,196.38698,197.82755,213.46739,214.96454,216.35986,218.99553,239.53928
183.0,2025-06-14 17:00:00,series_1,11,219.93681,219.77545,38.60199,188.06421,197.00725,200.21492,202.2363,238.08977,239.8042,245.55853,258.24576,338.71228
185.0,2025-06-14 17:20:00,series_1,3,197.11427,197.1604,161.44171,188.827,190.80095,191.47919,192.00412,202.0139,202.47287,203.97267,205.48761,222.68533
190.0,2025-06-14 17:25:00,series_1,4,197.73909,198.02585,155.64798,187.40817,190.34087,191.5048,192.25932,202.92001,203.83562,205.26775,207.40395,218.36739
213.0,2025-06-14 17:45:00,series_1,8,198.25131,198.61034,94.058,185.35905,189.67041,191.60468,192.46724,204.25726,205.96632,207.12326,209.1699,219.22375
173.0,2025-06-14 17:50:00,series_1,9,201.87798,201.73134,178.76341,189.8489,192.49178,194.54121,195.44849,208.96613,210.02252,211.36565,214.16774,231.95322
216.0,2025-06-14 18:00:00,series_1,11,200.95772,200.83994,155.04906,188.7632,191.30269,193.0401,193.8358,208.03653,208.99545,211.76587,215.75201,260.21207
270.0,2025-06-14 19:05:00,series_1,0,229.97246,230.25026,84.11195,194.19951,200.22646,204.82407,209.32011,249.56825,251.18703,256.16208,262.57413,377.0074
312.0,2025-06-14 19:10:00,series_1,1,237.48447,236.96686,139.41367,193.52968,202.4222,207.22389,210.46265,263.96082,267.32922,275.34775,280.91858,331.1438
278.0,2025-06-14 19:15:00,series_1,2,238.05406,238.01205,113.76115,193.12201,202.19604,207.10997,211.85297,262.77063,267.6242,273.3414,284.22034,360.2644
283.0,2025-06-14 19:20:00,series_1,3,238.58269,239.73515,-149.56877,192.85822,207.83739,212.17473,215.53304,262.66092,265.9666,271.1565,277.7704,363.5084
296.0,2025-06-14 19:25:00,series_1,4,242.49596,244.53998,50.44165,174.70535,189.45107,200.80533,207.71376,277.40918,284.47025,292.5273,302.50583,447.70764
290.0,2025-06-14 19:30:00,series_1,5,243.39241,243.67593,41.640488,181.79097,198.14789,204.09914,210.74019,276.623,281.5087,288.9708,297.47766,360.27286
318.0,2025-06-14 19:35:00,series_1,6,246.67702,246.95486,20.021729,183.19516,200.32088,208.74425,212.69916,280.12808,285.69266,296.27194,310.8958,449.55508
312.0,2025-06-14 19:40:00,series_1,7,248.5806,248.24327,55.926865,185.25896,197.49014,205.98514,211.97656,286.4136,290.91354,299.06064,312.56787,424.49567
333.0,2025-06-14 19:45:00,series_1,8,244.435,245.1257,109.6532,183.44055,197.95868,208.1236,212.84468,275.2844,279.2462,285.10028,300.1125,434.52075
353.0,2025-06-14 19:50:00,series_1,9,244.28426,243.52762,47.296204,166.70232,188.65973,197.73079,203.96922,282.61035,289.07394,301.3727,325.54926,454.07297
333.0,2025-06-14 19:55:00,series_1,10,247.61472,247.14597,25.658508,180.52554,197.56056,205.73506,211.16351,283.91678,289.2051,300.50186,311.9844,388.15103
320.0,2025-06-14 20:00:00,series_1,11,253.52518,252.62192,-96.87189,174.09737,196.10487,204.23189,209.37923,297.63843,304.16562,318.50848,339.0599,778.39124
58.0,2025-06-15 05:05:00,series_1,0,44.356342,44.303406,18.125269,29.87766,32.726475,34.58285,36.085167,52.18644,53.304688,54.571777,58.565224,68.320076
63.0,2025-06-15 05:10:00,series_1,1,41.12454,40.722885,10.108858,26.044598,29.523588,31.314947,32.473057,50.139156,51.62636,53.937687,56.43557,78.72961
73.0,2025-06-15 05:15:00,series_1,2,43.27419,43.481316,-3.7938766,26.392492,29.401209,32.085987,33.46452,52.94546,54.67499,56.6718,59.27822,75.76091
82.0,2025-06-15 05:20:00,series_1,3,41.471355,41.78575,-30.170738,24.39871,28.247845,30.111609,31.130138,50.82807,52.47915,53.84011,56.92509,92.88393
90.0,2025-06-15 05:25:00,series_1,4,44.214813,44.84823,-34.526936,23.713398,29.71998,31.916002,33.39826,54.91124,56.802826,59.55106,62.62345,79.426575
103.0,2025-06-15 05:30:00,series_1,5,42.88337,42.64662,-10.402397,21.903898,26.720646,29.887459,31.010857,54.080116,55.403988,59.86623,65.17581,101.59305
121.0,2025-06-15 05:35:00,series_1,6,46.29807,46.538864,-5.937027,21.414923,26.889933,30.24845,33.054756,59.490208,61.794685,65.577736,70.48346,166.36194
127.0,2025-06-15 05:40:00,series_1,7,51.26325,51.21801,-29.050629,21.579895,27.508598,31.878344,35.56041,67.52,69.61828,73.082565,80.74023,202.37387
132.0,2025-06-15 05:45:00,series_1,8,49.421,49.7137,-38.848892,18.998272,26.801971,31.190523,33.390934,64.43727,67.904045,71.363945,76.01749,106.66522
129.0,2025-06-15 05:50:00,series_1,9,51.37128,51.24875,-155.99963,17.530882,25.88293,31.594236,34.16857,70.31854,73.012276,77.26505,83.6847,146.96753
159.0,2025-06-15 05:55:00,series_1,10,58.05639,58.036995,-52.763073,15.764628,25.890423,31.51473,34.19209,80.67896,84.4732,90.428474,101.06939,161.80893
137.0,2025-06-15 06:00:00,series_1,11,61.373535,60.775116,-87.51629,19.653477,29.66,34.116116,37.609184,86.464905,89.820625,97.83191,108.706665,259.24164
244.0,2025-06-15 12:05:00,series_1,0,265.01843,264.7672,184.49225,239.92639,246.1175,248.34328,250.58072,278.6142,280.80685,284.82532,292.20947,332.8524
227.0,2025-06-15 13:10:00,series_1,1,253.73772,253.72661,198.0897,227.95544,232.79927,236.82368,239.14287,267.74008,270.13977,272.60727,276.75293,352.99106
280.0,2025-06-15 13:20:00,series_1,3,254.06444,254.4686,136.5517,220.40097,229.79546,233.24664,237.80307,271.08875,273.87387,277.6738,285.2699,417.71445
297.0,2025-06-15 13:25:00,series_1,4,248.25023,248.98315,161.7739,215.36758,223.15593,227.81325,230.19444,264.79712,266.42975,270.27768,278.6372,348.6737
218.0,2025-06-15 13:40:00,series_1,7,250.30513,249.99469,163.6073,212.54936,220.9593,225.37238,228.46399,273.0386,277.64938,281.91867,289.221,358.95886
213.0,2025-06-15 13:45:00,series_1,8,258.72784,258.8717,123.57869,223.17503,232.29913,236.66911,238.57996,278.80634,282.44754,287.74533,294.3956,369.0592
221.0,2025-06-15 13:50:00,series_1,9,254.98363,254.66641,164.48752,215.58809,225.01025,228.51822,231.37862,276.6526,280.52997,285.13434,293.24573,371.70395
208.0,2025-06-15 13:55:00,series_1,10,253.36821,252.81453,128.57568,213.49138,220.53514,223.85469,228.99474,277.15915,282.52145,287.0811,295.6076,372.3092
202.0,2025-06-15 14:00:00,series_1,11,252.18616,252.19574,31.91417,209.60722,217.54822,222.46558,226.50714,276.83362,280.8805,287.74866,297.21912,424.30853
262.0,2025-06-15 14:45:00,series_1,8,187.54382,187.67249,15.054733,127.9939,142.69109,148.86961,153.08592,222.5031,228.87112,237.1942,246.02878,348.90295
252.0,2025-06-15 14:50:00,series_1,9,186.04819,184.88904,-11.033188,116.3502,136.7105,143.72014,148.89966,224.34955,229.83781,240.80208,256.13034,386.42578
190.0,2025-06-15 15:05:00,series_1,0,266.87137,267.01233,-4.381073,187.27754,205.17961,220.45276,228.66556,305.65997,310.86075,318.41953,329.9268,515.5504
192.0,2025-06-15 15:10:00,series_1,1,254.61736,254.75504,41.75908,180.14636,195.16666,203.6901,211.57422,296.77673,305.29437,316.6712,336.38113,434.82953
186.0,2025-06-15 15:15:00,series_1,2,252.53503,252.47507,116.43826,172.64496,189.64035,200.15381,206.54044,294.95166,303.1574,312.31528,333.42664,467.59045
155.0,2025-06-15 15:45:00,series_1,8,250.62737,251.05908,-152.05406,145.47058,166.9729,184.79189,191.95988,314.14014,321.59738,335.3575,357.4059,572.35406
163.0,2025-06-15 15:50:00,series_1,9,265.63943,265.60126,-226.65305,135.51953,163.33354,180.26756,192.35011,339.39694,348.33054,357.7512,386.82156,694.8407
158.0,2025-06-15 15:55:00,series_1,10,281.84995,281.03824,-113.01068,131.6518,163.61684,180.8949,196.36626,365.84348,380.7522,401.03094,442.929,544.6205
181.0,2025-06-15 16:25:00,series_1,4,164.89313,165.3014,119.89593,148.59952,152.89674,154.92592,156.28993,173.32816,174.38243,176.30212,178.81757,216.58038
189.0,2025-06-15 16:30:00,series_1,5,167.53014,167.57385,134.42773,149.47339,152.88945,155.83424,157.35574,177.35655,178.41998,180.36127,185.45009,207.22012
209.0,2025-06-15 16:35:00,series_1,6,166.1375,166.1289,75.02032,148.90535,152.23251,154.90712,156.68242,175.3696,177.07256,179.34048,184.32101,279.34567
196.0,2025-06-15 16:40:00,series_1,7,166.55487,166.50702,103.11265,149.17818,152.70601,155.07414,157.16771,176.32607,177.70026,179.80724,184.79962,259.16138
184.0,2025-06-15 16:45:00,series_1,8,166.6711,166.99884,107.13966,146.40828,151.83665,154.34702,155.75624,176.83676,178.90048,181.48285,184.87778,236.43536
185.0,2025-06-15 16:50:00,series_1,9,163.83337,163.76793,72.504395,141.9849,147.57683,150.07062,152.51604,175.76727,177.20287,179.3742,184.18637,298.7284
185.0,2025-06-15 16:55:00,series_1,10,163.69104,163.83046,106.45884,142.61351,149.30014,151.32994,153.11752,174.03131,175.07646,177.64148,182.66226,217.08652
188.0,2025-06-15 17:00:00,series_1,11,163.83594,163.18921,102.978935,143.90665,148.62997,150.73122,152.27507,175.33475,176.60342,179.67929,188.11829,258.2477
219.0,2025-06-15 17:05:00,series_1,0,187.41022,187.12003,115.969574,158.14682,165.37642,169.61023,172.22481,202.90764,205.32146,208.85083,217.33018,325.17783
211.0,2025-06-15 17:15:00,series_1,2,185.81958,186.0604,100.49902,152.885,162.00461,165.41225,168.12665,203.41505,205.685,209.57376,218.48969,271.63702
254.0,2025-06-15 19:05:00,series_1,0,293.38348,293.50623,142.72443,240.84737,254.19177,261.04556,266.17053,321.28894,326.53717,331.13367,341.59274,436.1842
76.0,2025-06-15 23:15:00,series_1,2,124.97816,124.88678,64.96446,92.71856,97.54449,102.151825,105.30122,143.57925,147.39583,151.35019,159.06808,233.30557
68.0,2025-06-16 01:50:00,series_1,8,31.519535,31.755962,-61.327873,-10.338722,-0.05901026,6.7249784,9.634115,52.400833,56.113384,61.575974,71.42964,167.36015
75.0,2025-06-16 02:25:00,series_1,3,35.18493,35.719223,-84.60254,-4.880129,3.6626554,7.559858,10.46753,57.820347,61.25153,64.642525,78.93774,146.26527
197.0,2025-06-16 06:50:00,series_1,8,139.6413,139.70602,54.47232,97.675644,106.59292,111.26726,115.11562,165.36525,169.76096,172.9677,180.65622,297.1819
186.0,2025-06-16 07:00:00,series_1,10,136.55759,135.89624,-31.848434,83.90909,93.149124,99.5333,104.89087,169.34102,175.51518,180.44115,193.70842,260.29688
148.0,2025-06-16 07:20:00,series_1,2,193.53981,193.02046,113.16103,151.09943,157.37178,162.96796,166.90477,220.3263,224.15755,231.2873,241.15723,322.72632
245.0,2025-06-16 11:10:00,series_1,0,278.57687,278.33087,148.85054,239.99162,247.65503,252.20938,255.38223,300.92987,304.3393,308.86978,319.41916,396.06595
